the_geom,updated_at,iso,name_0,id_1,name_1,varname_1,nl_name_1,hasc_1,cc_1,id_0,engtype_1,validfr_1,validto_1,remarks_1,shape_leng,shape_area,cartodb_id,created_at,type_1
0106000020E61000000100000001030000000100000013020000F4EA1C03B23C5A40187E54C37E55464038E675C4213F5A40B0CF4719715546408F0E48C2BE405A40002EE57CB15546401081238106485A4060C36169E0574640BC679604A84F5A40681BB8037558464030EC3026FD575A4007E4BD6A655846402093FE5E0A5C5A40B0CFD556EC57464078AC8BDB68605A40B03A00E2AE5646407427D87F9D625A40B0EFC341424E46404C0AF31E67645A408009151C5E484640204B581B63665A408800E0D8B3434640BC58518369685A4097A757CA324046404CC2853C826B5A40D071E0D57239464084E7A562636D5A408802EFE4D3354640084E7D20796E5A40605299620E324640506DE2E47E6F5A40D0AC50A4FB2B464064A92EE065705A40403B191C25294640DC7C5C1B2A715A40C0826DC493274640148A743FA7715A40B0195245F126464080D250A390735A40A7629CBF09254640C0DDCB7D72785A4090A06AF46A1E4640C83D5DDDB17B5A40C0D3D688601A464080C37DE4D67D5A40D897DEFE5C18464054C4E9245B805A40B728B3412617464024FCC401F4835A405F2E54FEB51646402CED9BFBAB865A40187CB779E3164640F4DBD78173885A40C0EB6CC83F174640EC39E97DE38E5A4007F357C85C194640130EBDC5C3925A404035D07CCE1B464078CDE49B6D945A4038868E1D541E4640D77C5C1B2A985A403866F6798C224640040C923EAD9B5A40E7791B9B1D25464038177FDB139F5A409861C092AB26464040C2A2224EA05A4070484E266E2746408F990B5C1EA55A4028D2A8C0C92C4640742497FF90A85A40C0955E9B8D2F464044834D9D47AB5A4078DEAAEB50314640FFE7305F5EAF5A40281EC2F86934464054C2853C82B15A40D83A55BE67364640D03461FBC9B25A40A716D8632237464067FDF49F35BB5A40E0C4909C4C3A464024BDA8DDAFC55A4048327216F63C464040355EBA49CB5A4020CC26C0B03E46400472C284D1CC5A40E7CFB7054B3F46403026361FD7CF5A40B0402D060F4146406CA3737E8AD25A40502BBEA1F04146402C836A8313D45A40C8CDA964004246408063CF9ECBD55A40F06393FC8841464080CC07043AD75A40705E0EBBEF4046402CA1F48590D95A4070D7BD15893F46405CBFD2F9F0DA5A40E8226937FA3E46405031CEDF84DC5A407F5567B5C03E4640A438471D1DDE5A40B833130CE73E46401463997E89DF5A40E85757056A3F46408F2991442FE45A40689010E50B42464028054F2157E85A4070D009A1834446405BDCB8C5FCEB5A40A0D0CFD4EB46464074F1F09E03EB5A40C852EBFD463F46403426C45C52EA5A40B08B3045B93446406F91B41B7DE95A4087A2EBC20F2E4640F04B361E6CE95A40908C0E48C22A464084D250A390E95A40E7637781922846400F0C59DDEAE95A405827D9EA72264640F4E159828CEA5A40D785032159244640C3EFDFBC38EC5A40E8AF5758701F46409B0B5C1E6BF05A40D806EE409D1446405CB0C6D974F25A40F769F981AB0E4640FCEAAA402DF35A40C8A04CA3C90B4640146954E064F55A40E08B2FDAE3FF4540005471E316F65A40BF019F1F46F84540D4A0A17F82F65A4000BB9A3C65F54540871ABE8575F75A40BF342905DDF04540E4D6DD3CD5FB5A409854DFF945DF45407FF31B261AFD5A40F06D179AEBD845407CE8BB5B59FD5A4088677BF486D54540F43977BB5EFD5A40205EBBB4E1D045402BB682A625FD5A40A06B5F402FCC45408F389D64ABFC5A40007CF0DAA5C745405007EBFF1CFC5A409F98BC0166C0454090F9F202ECFB5A4008C4EBFA05BB454023F0C000C2FB5A40C86587F887AD4540C4BC00FBE8FB5A40EF3D40F7E5A64540C3490C022BFC5A40B09597FC4FA445406327BC04A7FC5A408F78EBFCDBA14540674F3BFC35FF5A40D0B45208E49A4540405F7AFB73005B40005E11FC6F95454078309B00C3005B4070DC460378914540BF438A0112015B401FCFD90242854540D77954FCDF015B40E0783E03EA7D4540F00C1AFA27025B401044DD0720794540FB3B1405FA015B40D87B63080076454083C0030308015B40886308008E6F4540B074B0FECF005B40C0B88D06F06C4540BC9597FC4F005B40C0F292FFC9594540B4D1AB014AFF5A4048C98FF815514540EC72BC02D1FE5A40C050A4FB394B4540B4FE9600FCFE5A4078AB2006BA42454070FD2D01F8FE5A40C0B9A3FFE5364540C39179E40FFE5A409FE68F696D364540AB95422097FD5A4050BF99982E3645409BC62FBC92FC5A40809961A3AC354540103F7100FDFB5A40B0D156259135454080008BFCFAFB5A4068D34A2190354540A8893E1F65FA5A40C84BC5C6BC3445402FB95164ADF55A404F321D3A3D3545407854FCDF11F35A40F0F126BF45354540247BBDFBE3F25A40F8065F984C354540BC5510035DF05A40E86C3A02B83545400BF148BC3CE95A40F72A16BF2936454064E256410CE85A4070813D2652364540CC4CA25EF0E55A40D8B14AE99936454038D80DDB16E55A4047842A357B364540CB7C7901F6E45A40184A26A776364540542E1B9DF3E45A4038F8DF4A763645405C8E57207AE35A4000F75965A6364540DB0CA9A278E35A4038E6E786A63645404432569BFFE25A40FF9B50888037454004E2AE5E45E15A40571938A0A53B454078124A5F08DF5A402095F0845E3B4540D04065FCFBDC5A407024ED461F3B4540706C76A4FADC5A4058B9FB1C1F3B4540638E57207ADA5A4060A912656F394540FC3FF9BB77DA5A40D8ACFA5C6D3945402F7AA702EED85A40387EC51A2E384540844B395FECD85A40B0902BF52C384540581F0F7D77D55A4090352383DC354540D8C1887D02D55A40F8D632198E354540C3378600E0D25A40D006600322344540C8CDE2C5C2D25A40D710C7BAB8334540FC68FF03ACD15A40D86F5F07CE2F45409414916115D15A407022179CC12D45402C5393E00DD15A4050E5ED08A72D4540E7033BFE0BD05A405037DE1D192D45408415E0BBCDCE5A404FA98427F42C45407082A8FB00CE5A40505F419AB12C454084C64CA25ECD5A40B82EFCE07C2C45406418B0E42ACB5A40086F8104C52B4540CC6AF3FFAACA5A40D03B32569B2B4540C00A293FA9CA5A40208733BF9A2B45409B4A7842AFC85A40DF7B7F83F62A4540F7052D2460C55A4018786000E129454000BE141E34C35A40D8AF743E3C29454020F0C000C2C25A4080CAF8F71929454000A304FD85BE5A4000452C62D827454048E0810184BE5A404F253CA1D727454004780B2428BD5A40680A0F9A5D27454080FD101B2CB85A40C7B5A1629C2545407B5A7EE02AB85A40D0F869DC9B254540CC67B27F9EAD5A4040649126DE214540DC5DA0A4C0AB5A40E0E731CA3321454000494A7A18AA5A40F7D6C0560920454020963FDF16AA5A4050658A3908204540A4AA4203B1A35A400055151A881B4540A7E40E9BC89D5A40C04692205C174540D4949D7E509B5A4080AE6186C6154540B4EFC341429A5A40377BD976DA144540404D2D5BEB995A40188B8A389D144540549ACDE330945A407055849B8C104540878DEBDFF5915A40787D03931B0F45406B2A8BC22E905A4030384A5E9D0D4540ACBCAB1E308F5A4050102043C70C4540A426FA7C948E5A407043A9BD880C4540E0DCD1FF72865A4058CB48BDA706454094DEA9807B855A4050D2A755F405454058DD239BAB835A40E8EA556474044540E3C798BB96805A405846239F57024540089700FC537E5A403841B8020A0145402C085740A17C5A40F05C514A08004540C0B9F8DB9E7C5A40F0909BE106004540DCF4673F52735A40089B1E1494FA444044226DE34F735A409809F83592FA44402B47C8409E725A4000A376BF0AFA4440F853E3A59B725A404F22C2BF08FA44406BE256410C6F5A40B8F204C24EF74440483140A2096F5A409093347F4CF74440F408A7052F695A40B08BA2073EF24440C8DD59BBED675A40402828452BF14440DC2A4F20EC675A40A064ABCB29F14440CBA623809B665A4080E82D1EDEEF4440B08FC01F7E645A4090ABCABE2BEE44401093E2E313645A401027309DD6ED44408F96CADB11645A40FF325184D4ED44403011E15F04635A40B8ECF483BAEC44400C60CAC001635A40E8004F5AB8EC4440EC1B5F7B66615A403038674469EB444018C99063EB5F5A4018ADA3AA09EA44401CB18861875B5A40379E5DBEF5E54440788192020B595A40F7531C075EE344404BADF71BED565A40305437177FE144404437FB03E5565A4070DC460378E144401FD5E940D6565A40302C465D6BE14440FB3CB83B6B565A4088E15CC30CE14440C801F4FBFE555A40D81C59F965E0444034B3CF6394535A4060D07B6308DE444000637D0393535A4010857AFA08DE4440405F7AFB73515A40704337FB03DF44401C0F289B72515A40106F48A302DF4440AC1C93C5FD505A405882FE428FDE4440980E0F61FC505A40C0014A438DDE4440F8D8CF62294E5A40E8361AC05BDA444034FCA71B284E5A40F0181EFB59DA4440977DE5417A4D5A4040B20E4757D94440A3D5027B4C485A4020C68844A1D144405B34643C4A485A40F8D1A92B9FD14440FF359204E1475A40E84B530438D14440AB716F7EC3465A409090BA9D7DCF44401B3EE94482465A407019E25817CF4440E43FDD4081465A40D05565DF15CF4440C473284355455A40480D51853FCD44402FD7A20568435A40108200193ACA444000CD920035425A4058A67C08AAC84440D812F241CF405A406FB81D1A16CB4440A380B4FF01405A40309FC9FE79CC44409C20EA3E00405A4030A226FA7CCC4440D0E847C3293F5A40C89EE8BAF0CD4440CC9717601F3F5A405835B39602CE444053766C04E23D5A40988DCEF929D0444063A0A4C0023D5A40B04A5B5CE3D14440C85EEFFE783C5A40582575029AD2444068A032FE7D3B5A40582575029AD2444038F99FFCDD355A40582575029AD24440F05701BEDB355A40582575029AD24440EC9FA701832D5A4068855B3E92D244401C5454FD4A2D5A40B022A30392D2444004E869C0202D5A40B0E7887C97D24440246C787AA52B5A40D0F50B76C3D24440AC0BB1FA232B5A4020C9ACDEE1D244404C37C2A2222B5A40181BF33AE2D24440BFD100DE02255A40685A626534D44440582E54FEB5225A40408CBB41B4D44440ACA71DFE9A225A40BF9AAE27BAD444409B99999999225A4078FD6662BAD44440172D793C2D225A4020CE35CCD0D44440F89CBB5D2F225A407888F19A57D74440F89CBB5D2F225A4058D367075CD74440807BD7A02F225A40D8F753E3A5D7444090CC237F30225A40B04CA3C9C5D84440ACD7F4A0A0225A4010A0185932E34440080951BEA0225A402860ADDA35E344400C51BEA085225A40E082893F8AE44440A4772AE09E225A40D0CE691668E7444044F20703CF225A40883FFCFCF7EC444044F20703CF225A40783A747ADEED4440F85069C4CC225A4060336B2920F14440B856ED9A901F5A4047C9569753F044401BD86322A51E5A40C789761552F04440EC094B3CA01E5A4078A609DB4FF04440F8C34142941E5A40F72004E44BF04440C8CD70033E1C5A40E8F544D785EF4440B8B06EBC3B1C5A402F938C9C85EF4440B42BF4C1321B5A40C024236761EF444068A3737E8A1A5A4020EC14AB06EF444064F71DC363195A405070CE88D2EE4440EC9C9FE238185A40C8B27DC85BEE44408C7E6DFDF4175A408890F3FE3FEE4440582E54FEB5175A40A01ADA006CEE444084751C3F54175A40A0F3FE3F4EEE4440A8923A014D175A40D80759164CEE44404B4772F90F145A4090ACA7565FED4440EC7283A10E145A40985A61FA5EED444064DC460378115A4060066344A2EC4440903EE603020E5A4057BC9179E4EB44403441D47D000E5A40C00793E2E3EB44403CC2DB83100C5A40D091955F06EB444017DBDD03740A5A4028E126A3CAEA444020BDE13E720A5A401824EF1CCAEA4440341A6B7F670A5A4040102043C7EA44405C9DD5027B095A405865187783EA444030F04E3E3D085A40000D1AFA27EA4440C482FB010F085A4040048E041AEA4440F8D51C2098015A4040F20703CFE74440BBFE9600FCFE59407FF755B950E7444068FD2D01F8FE5940C8949D7E50E74440483A3C84F1FE5940F042572250E744406C8EACFC32F759405788B9A46AE74440E00CFE7E31F759405788B9A46AE74440DCA337DC47F45940E8FF55478EE84440580053060EF159401871C806D2E94440D4FA5B02F0EB5940B8A27895B5EB4440101E34BBEEEB5940B05FB01BB6EB4440540AF31E67EB5940808D08C6C1EB4440E8F736FDD9E95940F0980F0874EC4440DC976C3CD8E95940BFB8FFC874EC4440C8586DFE5FE95940D8A96400A8EC4440B8B0A71DFEE8594090CEC0C8CBEC444078D921FE61DF5940B72E19C748F04440A4957B8159D7594020DB32E02CF34440533A58FFE7D45940600053060EF4444040E603029DD45940B8887D0228F44440ECB12D03CECC5940A0B7EA3A54F94440BC61DBA2CCCC5940A8315A4755F9444014E8853B17CC5940B0CB6262F3F944409805137F14CB59403029B000A6FA444068AC36FFAFC65940E86D50FBADFD444044C4CDA964C1594068ED28CE510145400851F70148C159408899B67F65014540F3EA1C03B2C059407F492A53CC014540F39C668176BE59404001F8A75403454000FA7DFFE6B7594028D9CEF7530945401866A19DD3B659409011FB04500A45402C62D8614CAF594068BB421F2C11454064855B3E92AE594090DEE2E13D11454064F1626188AE5940E0F599B33E114540907E6DFDF4AD5940C0D1AB014A11454080751C3F54AD59403858FFE730114540E800FA7DFFAB5940B7DC9909861145405894128255AA5940F00C8CBCAC114540345019FF3EAA5940A08D40BCAE114540B0CE6A813DAA5940A0F831E6AE114540EC7B9BFEECA959408778EBFCDB11454038B91803EBA9594040DBA337DC11454054F564FED1A35940B822A3039212454078FA7ABE66A2594090E2C798BB124540ACBF97C283A0594010ACE3F8A11245406318B0E42AA05940504948A46D1245409802D2FE079F594008F12C41461245403753211E899E59402804392861124540FC1D8A027D9B59403F26FDBD1412454038629F008A9A5940E091B1DAFC114540ACE0F082889A5940409AEAC9FC114540F8879FFF1E9959403829B000A61245408009151C5E935940C7B29943521545409FA432C51C935940A0FE25A94C154540786F0C01C08E59400078EFA8311745408C81751C3F89594030E719FB92194540608B4F0130885940D09272F7391A45406C12BC218D875940287B4B395F1A4540B77AC03C64845940F041CF66D51B45401C0247020D84594037FBAE08FE1B4540FBCC599F727F5940406EF8DD7425454014C616821C7E5940E0A755F487284540F863213A047E5940F86B4084B8284540C0310400C77B5940D06A65C22F2D4540A053C9005078594098E42B8194344540F799EC9FA77759409881E7DEC3354540F87211DF89775940182C9CA4F9354540F484251E5076594007D061BEBC384540F851465C00765940480AD7A3703945409CAB58FCA6745940D8876709323C454018F032C346745940B80B3F389F3C45406812F5824F6F5940D0EB33677D3E4540FCFF3861C26C594060AC6F60723F45407C7E8AE3C06C59407069A7E6723F454063CAF962EF6A5940B0C211A452404540984737C2A26A5940582EA9DA6E404540A8B0C403CA64594058B532E1974245405831CEDF845D59404710AE80424545404FDD5CFC6D5D594097506C054D454540DC94641D8E5B5940D8A6B1BD164645400034BC59835B5940AFAE27BA2E46454088CCCEA2775B594008F4893C494645408884EFFD0D5B59401889D00836464540C452245F095B594048C3D4963A464540F8669B1BD35A5940084B3CA06C4645408F23D6E2535A59403095B7239C4645408F7269FCC24F5940801DFF05824A45405F22179CC14F5940F0E26F7B824A45405C3AE63C63485940902CEE3F324D45403C74B33F50475940803656629E4D4540A36B5F402F455940A7E9EC64704E45408CE76C01A13A5940481C96067E524540BC253960573A594060B532E197524540A4A487A1D53459406085CD00175445409887855AD32F5940B8E0F082885445404CBF44BC752E5940E805D847A75445407C1EDC9DB52D5940280B5F5FEB544540641536035C2B5940F83B1405FA54454094F3C5DE8B2759405F98309A955545403CADDBA0F6245940689813B4C955454094AB915D69215940281422E0105645403426FDBD141A5940580FED6305574540BF58DFC0E4195940A88098840B574540B837F8C264175940E88D058541574540A41611C5E41459402830815B775745406855BDFC4E145940B017B5FB55564540B4FB5580EF13594098C6BDF90D5545403B4A253CA11359409074B169A554454030EA5A7B9F135940A7E67283A1544540FCFCF7E0B512594070675F799052454070CD8FBFB4125940989658198D524540BCA981E673125940285FED28CE514540F8484A7A181259407F129F3BC150454050D7135D17125940104AD1CABD50454074309B00C311594060BED9E6C650454000A986FD9E105940474679E6E5504540CC9750C1E1065940A0EDD11BEE51454058465C001A0559401009DFFB1B524540F8325184D4045940F88E37F92D524540B00793E2E3035940908E8F166752454044B96DDFA302594008117008555245401B36035C9001594088290307B452454097C9E2FE23015940807A336ABE524540AC80B4FF010059404829931ADA524540C81072DEFFFF5840A0831266DA5245403C68E89FE0FF584010D5CDC5DF524540D82A8881AEFF58405037FB03E5524540549DD5027BFF5840C0C5FCDCD05245405810CAFB38FE5840B07F492A535245406B49B9FB1CFC5840976BD102B45145408811FB0450F45840889ACC785B4F4540D0F44BC45BF358403089EC832C4F45400406BB61DBF25840186ABFB5134F4540F49925016AF15840A025C808A84E4540C09A030473EC5840F0C93505324D4540208D43FD2EEA584000F12C41464C454060CAC0012DEA584088C0CAA1454C4540809065C1C4E658404F2B85402E4B4540C4CE86FC33E65840A063B2B8FF4A4540F493A30051E658403FB39602D256454020D8F15F20E65840F81EA0FB725E45405797530262E5584038629F008A654540086344A2D0E45840501421753B6F4540C4012D5DC1E15840B829C93A1C854540287AA702EEDF584040268BFB8F984540E815C1FF56DF5840E84B5304389D4540FBF3FBFECDDE584070B72407ECA645402C05A4FD0FDE5840D88558FD11AE45403CA79201A0DD584018F1D6F9B7B9454080397AFCDEDC5840D8C0560916C14540BCEC10FFB0DC5840884C16F71FC9454040B6F3FDD4DC584068A148F773EC454068247B849ADC584098B6B8C667F04540B0B9A3FFE5DB58407F93180456F645402C92AF0452DB58405030630AD6FE4540EF8A5242B0DA5840786AD95A5F04464040328FFCC1DA58409FDDAF027C074640B04A22FB20DB58408059130B7C09464014786000E1DB58404891B586520B4640D09D60FF75DD58403FE197FA790D4640D0AFE600C1DE58401021E7FD7F0E4640A8923A014DE0584098C9E2FE230F464014C3D50110E558400003250516104640943BA583F5E858401FFCC401F41146402F9EB30584EA5840589A780778124640780C8FFD2CEF584038CB9E043613464064B2B8FFC8F15840F72422FC8B12464070C79BFC16F45840D84B5304381146404C9EEBFB70F75840C0169F02600E464054EFE2FDB8F8584098A5D6FB8D0C464040C2F7FE06FC58409026DE019E0846401C2D40DB6A005940E8E4B7E8640546405C9412825501594090E4805D4D04464020BD5301F7015940DFD765F84F034640D03AE3FBE203594000DD09F65FFF45401496EA025E065940705B3FFD67FB45401C4850FC180859405082700514F845406B244223D80B59406012D90759F24540788D5DA27A0D5940C078CDAB3AEF4540B8F292FFC90F59408F03E8F7FDEB4540142D793C2D115940306C787AA5EA4540102DEBFEB112594090EE04FBAFE94540F4811DFF05155940503B6EF8DDE8454074C119FCFD185940A88AA9F413E84540ABD72D02631B59404891990B5CE8454038A11001872359402013B70A62EA4540BCD408FD4C275940D0B67EFACFEA4540209947FE6048594028B5C2F4BDEA45407CE2395B404B5940785419C6DDEA45401CC3D501104E5940D04E78094EEB4540C0378600E0525940582E54FEB5EC45404C9BE3DC26555940B7E0B721C6ED45403C32C85D845859401851137D3EF04540E88AC404355B59402038D906EEF245404062BB7B805E5940187558E196F545402CF6D03E56645940001572A59EF9454090145800536A5940475260014CFD4540809CF7FF716D5940D02B82FFADFE45406CC493DDCC6F594058D6C4025FFF4540CCACA580B4735940007E8D2441064640789961A3AC785940F0517FBDC2084640A3E9EC64707C59403FA4C343180B4640001808026483594090C9C6832D0E4640ECEA8EC53691594040799109F81146402B9012BBB697594098D26C1E87134640B713ECBFCE9D5940A8FB3905F91346407C6CCB80B3B65940A08D23D6E2134640600A815CE2BF5940B82C0ABB281446403FA7203F1BBE5940A8395D16131B4640587C7C4276BC594018C616821C204640E4E2E13D07BC594080B4C6A0132246402CFC19DEACBB594090EB51B81E2546406FD95A5F24BC59403889EC832C294640AB9883A0A3BC5940F01ED95C352B4640DB7C957CECBD59402878279F1E2F46401C6CB1DB67C159408877F2E9B13546400B4B75012FC25940F0FAB0DEA8374640C776853E58C359401F2F1686C83B4640C058518369C45940B89C84D217424640D8E5CDE15AC559401076A73B4F464640602D3E05C0C659401F77BCC96F4B46404C52D2C3D0CD594060621058395E4640D48BDAFD2ACF5940F765F7E461634640B86AD784B4CF594010A661F8886646404C28B682A6D2594018FBAF73D3684640A047FE60E0D45940AFECBB22F869464048C8409E5DD5594000471FF3016D46407BBED87BF1D5594070DF15C1FF6E4640A4F9635A9BD6594077EEE87FB97046406C3315E291D75940A0F8BF232A724640D7DC43C2F7DA5940285393E00D754640D733BDC458DE5940D8067C7E18774640843CBB7CEBE259400009A7052F7A4640F8027AE1CEE45940E008C4EBFA7B464018F10F5B7AE65940471669E21D7E46405CAC6F6072E7594018C68844A17F46401BB4571F0FE95940709DB81CAF8246400478D2C265EA594028B1A4DC7D8446401C842BA050ED5940A0EDB5A0F788464050ECA17DACF15940CF04A73E9092464024CF2EDFFAF15940E0F36E2C289446409014916115F25940D01550A8A795464093ED43DE72005A4030D49AE61D97464040DAFF006B035A40B84FC7630698464064096B63EC065A40D063062AE399464000E5EFDE51095A40E87F643A749246405CEB8B84B60A5A40F8C072840C8C46400448A643A70C5A4018B43BA4187E46407424D060530E5A404883F8C08E75464017EAB0C22D0F5A406F07CE19517046405C5837DE1D105A406FC4211B486D4640081E1840F8115A4050C554FA09694640FC8DAF3DB3145A40101C42959A654640A06EA0C03B185A40F03FDD4081634640601CCEFC6A1A5A40A8715303CD614640ABB019E082235A4090E7A562635E4640FB2D73BA2C295A4030F9669B1B5D4640B30111E2CA2D5A4020BB7D56995B464094C01F7EFE305A40CF949D7E50594640106C5CFFAE345A40585C001AA557464068C43E0114375A407803E962D3564640F4EA1C03B23C5A40187E54C37E554640,2015-07-08 15:07:22.711575+00,MNG,Mongolia,1902,Ömnögovi,Góbi do Sul|Ömnögov'|Ömönö Gobi|South Gobi|Umnu|Ömnögow'|Südgobi,,MN.OG,,150,Province,1941,Present,,22.511953204,18.2295544895,15,2015-07-08 15:07:22.711575+00,Aimag|aymag
0106000020E6100000010000000103000000010000001B000000E86F09C03F215A40903A014D848D4840F45D83BEF4215A40470E83F92B8A4840444D2D5BEB235A40B023F25D4A854840281DACFF73245A404089CF9D608348400CD3F71A82245A40A058350873814840AF10566309245A40D8B5A1629C7F484084EA1F4432235A4090FCFA21367E4840F3845E7F12215A40107B2FBE687B48403CDA38622D1E5A4088ABCABE2B784840583D601E32185A40F8B43522187348405349641F64155A40202DCE18E6744840D470033E3F135A4070E811A3E77648405B10919A760F5A40F8C610001C794840E0976C3CD80B5A40E09AADBCE4794840ECB1F4A10B005A40C052CF82507E4840B804190115005A40604F3BFC358548403C8C82E0F1035A40D8E3A25A448C48400C2769FE98065A40BFDC9909868F48403811FDDAFA085A4040664B56458E4840A81A2FDD24125A407F41D2A7558A48407CDCF0BBE9155A400F6A6AD95A8F48400C18EB1B98165A40480708E6E88F4840C4CB457C27185A405089963C9E904840EB8497E0D4195A4057B950F9D79048406CBB09BE691C5A4020A7AFE76B90484028D5B0DF131E5A409808C6C1A58F4840E86F09C03F215A40903A014D848D4840,2015-07-08 15:07:22.711575+00,MNG,Mongolia,1903,Orhon,Erdenet|Orkhon,,MN.ER,,150,Municipality,~1979,Present,,1.34706226106,0.08737301603,16,2015-07-08 15:07:22.711575+00,Hot
